Date,Client name,Order Quantity,Material
12/27/2019,c1,16,12322581
12/27/2019,c1,16,12322580
12/27/2019,c1,16,12322582
12/27/2019,c1,8,12366578
12/27/2019,c1,14,12366466
12/27/2019,c1,13,12366642
12/27/2019,c1,6,12366467
12/27/2019,c1,12,12366579
12/27/2019,c1,105,12246741
12/27/2019,c1,64,12404607
12/27/2019,c1,64,12404651
12/27/2019,c1,22,12305026
12/27/2019,c1,64,12404645
12/27/2019,c1,65,12404646
12/27/2019,c1,36,9523321
12/27/2019,c1,56,12404608
12/27/2019,c1,25,12305024
12/27/2019,c1,27,12305025
12/27/2019,c1,28,12305014
12/27/2019,c1,47,12404643
12/27/2019,c1,44,12404650
12/27/2019,c1,35,12159939
12/27/2019,c1,181,12404641
12/27/2019,c1,89,12404629
12/27/2019,c1,80,12404640
12/27/2019,c1,24,12404647
12/27/2019,c1,20,12322584
12/27/2019,c1,21,12322585
12/27/2019,c1,53,12322587
12/27/2019,c1,8,12322570
12/27/2019,c1,8,12306465
2/7/2020,c1,18,12246757
2/7/2020,c1,54,12095328
2/7/2020,c1,74,12095075
2/7/2020,c1,32,11250398
2/7/2020,c1,51,12131456
2/7/2020,c1,0,12131456
2/7/2020,c1,16,12246746
2/7/2020,c1,29,12246749
2/7/2020,c1,8,12412450
2/7/2020,c1,3,12412443
2/7/2020,c1,1,12412438
2/7/2020,c1,26,12366065
2/7/2020,c1,24,12407292
2/7/2020,c1,14,12191186
2/7/2020,c1,30,12350033
2/7/2020,c1,33,12230523
2/7/2020,c1,12,12230524
2/7/2020,c1,37,12246726
2/7/2020,c1,13,12322423
2/7/2020,c1,4,12366008
2/7/2020,c1,12,12407294
2/7/2020,c1,2,12407293
2/7/2020,c1,17,12350042
2/7/2020,c1,16,12320372
2/7/2020,c1,19,12381483
2/7/2020,c1,96,12412256
2/7/2020,c1,16,12293725
2/7/2020,c1,26,12293726
2/7/2020,c1,3,12311239
2/7/2020,c1,37,12208317
2/7/2020,c1,64,12311288
2/7/2020,c1,12,12311236
2/7/2020,c1,13,12322313
2/7/2020,c1,10,12322315
2/7/2020,c1,7,12311261
2/7/2020,c1,10,12349829
12/30/2019,c1,6,12366017
12/30/2019,c1,1,12350045
12/30/2019,c1,51,12412279
12/30/2019,c1,3,12412292
12/30/2019,c1,2,12320397
12/30/2019,c1,1,12370392
12/30/2019,c1,2,12349855
12/30/2019,c1,28,12304753
12/30/2019,c1,24,12232429
12/30/2019,c1,24,12232460
12/30/2019,c1,23,12407348
12/30/2019,c1,11,12407460
12/30/2019,c1,9,12409855
12/30/2019,c1,24,12407347
12/30/2019,c1,24,12407637
12/30/2019,c1,20,12407354
12/30/2019,c1,6,12407455
12/30/2019,c1,20,12407351
12/30/2019,c1,20,12407392
12/30/2019,c1,20,12407352
12/30/2019,c1,20,12407416
12/30/2019,c1,24,12407402
12/30/2019,c1,17,12407889
12/30/2019,c1,80,12407749
12/30/2019,c1,60,12407633
12/30/2019,c1,20,12407750
12/30/2019,c1,20,12409893
12/30/2019,c1,20,12407751
12/30/2019,c1,30,12407597
12/30/2019,c1,24,12407430
12/30/2019,c1,7,12407411
12/30/2019,c1,20,12407408
12/30/2019,c1,80,12293773
12/30/2019,c1,3,12407457
12/30/2019,c1,20,12407354
12/30/2019,c1,24,12407404
12/30/2019,c1,17,12407811
12/30/2019,c1,17,12407812
12/30/2019,c1,40,12407749
12/30/2019,c1,40,12407633
12/30/2019,c1,20,12407750
12/30/2019,c1,20,12409893
12/30/2019,c1,20,12407751
12/30/2019,c1,24,12407430
12/30/2019,c1,25,12409211
12/30/2019,c1,18,12375991
12/30/2019,c1,25,12406394
12/30/2019,c1,36,12382680
12/30/2019,c1,24,12382681
12/30/2019,c1,24,12382684
12/30/2019,c1,36,12382668
12/30/2019,c1,36,12382669
12/30/2019,c1,140,12159762
12/30/2019,c1,27,12362664
12/30/2019,c1,55,12379621
12/30/2019,c1,36,12379615
12/30/2019,c1,4,12404607
12/30/2019,c1,6,12404651
12/30/2019,c1,1,12305026
12/30/2019,c1,4,12404645
12/30/2019,c1,3,12404646
12/30/2019,c1,9,9523321
12/30/2019,c1,5,12404643
12/30/2019,c1,5,12404650
12/30/2019,c1,3,12159939
12/30/2019,c1,16,12404641
12/30/2019,c1,8,12404629
12/30/2019,c1,3,12404640
12/30/2019,c1,60,12382680
12/30/2019,c1,36,12382681
12/30/2019,c1,24,12382684
12/30/2019,c1,12,12411495
12/30/2019,c1,80,12322613
12/30/2019,c1,30,12322608
12/30/2019,c1,36,12362664
12/30/2019,c1,130,12379621
12/30/2019,c1,100,12379615
12/30/2019,c1,104,12246740
12/30/2019,c1,150,9602324
12/30/2019,c1,150,9602315
12/30/2019,c1,144,12095362
12/30/2019,c1,150,12159741
12/30/2019,c1,150,12409740
12/30/2019,c1,150,12409709
12/30/2019,c1,150,12406182
12/30/2019,c1,150,12409158
12/30/2019,c1,150,12409157
12/30/2019,c1,145,12159750
12/30/2019,c1,87,12322863
12/30/2019,c1,32,12322580
12/30/2019,c1,16,12322582
12/30/2019,c1,35,12384956
12/30/2019,c1,36,12382680
12/30/2019,c1,24,12382681
12/30/2019,c1,12,12382684
12/30/2019,c1,12,12411495
12/30/2019,c1,72,12382668
12/30/2019,c1,36,12382669
12/30/2019,c1,27,12362664
12/30/2019,c1,232,12379621
12/30/2019,c1,139,12379615
12/30/2019,c1,20,12366578
12/30/2019,c1,22,12366466
12/30/2019,c1,16,12366642
12/30/2019,c1,9,12366467
12/30/2019,c1,11,12366579
12/30/2019,c1,4,12322796
12/30/2019,c1,18,12246757
12/30/2019,c1,18,12095075
12/30/2019,c1,32,11250398
12/30/2019,c1,19,12131456
12/30/2019,c1,4,12412450
12/30/2019,c1,3,12412443
12/30/2019,c1,8,12412439
12/30/2019,c1,3,12412438
12/30/2019,c1,2,12412444
12/30/2019,c1,16,12262742
12/30/2019,c1,47,12366065
12/30/2019,c1,15,12407292
12/30/2019,c1,12,12191186
12/30/2019,c1,9,12349854
12/30/2019,c1,2,12350033
12/30/2019,c1,5,12230524
12/30/2019,c1,24,12246726
12/30/2019,c1,5,12322423
12/30/2019,c1,7,12366008
12/30/2019,c1,9,12381483
12/30/2019,c1,3,12412256
12/30/2019,c1,3,12366033
12/30/2019,c1,12,12311239
12/30/2019,c1,1,12208317
12/30/2019,c1,8,12311236
12/30/2019,c1,7,12322313
12/30/2019,c1,10,12322315
12/30/2019,c1,1,12321166
12/30/2019,c1,12,12349828
12/30/2019,c1,2,12311261
12/30/2019,c1,1,12397826
12/30/2019,c1,3,12349826
12/30/2019,c1,15,12349829
12/30/2019,c1,9,12322319
12/30/2019,c1,17,12322345
12/30/2019,c1,108,12192541
12/30/2019,c1,160,11250767
12/30/2019,c1,126,11001186
12/30/2019,c1,126,11001187
12/30/2019,c1,35,12083611
12/30/2019,c1,75,12047336
12/30/2019,c1,75,12098591
12/30/2019,c1,75,12098526
12/30/2019,c1,60,12149564
12/30/2019,c1,90,12151718
12/30/2019,c1,48,12311290
12/30/2019,c1,96,12311304
12/30/2019,c1,48,12311278
12/30/2019,c1,15,12382707
12/30/2019,c1,96,12222902
12/30/2019,c1,48,12223554
12/30/2019,c1,96,12222901
12/30/2019,c1,96,12216837
12/30/2019,c1,96,12222910
12/30/2019,c1,48,12222900
12/30/2019,c1,48,12216836
12/30/2019,c1,48,12222906
12/30/2019,c1,48,12173498
12/30/2019,c1,48,12173500
12/30/2019,c1,48,12173499
12/30/2019,c1,48,12173497
12/30/2019,c1,84,12395526
12/30/2019,c1,90,12321980
12/30/2019,c1,90,12321979
12/30/2019,c1,126,12395525
12/30/2019,c1,70,12394956
12/30/2019,c1,48,12280926
12/30/2019,c1,1,12078564
12/30/2019,c1,15,12078741
12/30/2019,c1,50,12263948
12/30/2019,c1,66,12271469
12/30/2019,c1,16,12322798
12/30/2019,c1,32,12321939
12/30/2019,c1,24,12232429
12/30/2019,c1,108,12280940
12/30/2019,c1,56,12159947
12/30/2019,c1,108,12293783
12/30/2019,c1,108,12293891
12/30/2019,c1,10,12293768
12/30/2019,c1,80,12293773
12/30/2019,c1,50,12321916
12/30/2019,c1,108,12192541
12/30/2019,c1,80,11250767
12/30/2019,c1,126,11001186
12/30/2019,c1,126,11001184
12/30/2019,c1,126,12042081
12/30/2019,c1,75,12098591
12/30/2019,c1,75,12098526
12/30/2019,c1,75,12343734
12/30/2019,c1,2,12377025
12/30/2019,c1,18,12246757
12/30/2019,c1,5,11250398
12/30/2019,c1,3,12246749
12/30/2019,c1,1,12412450
12/30/2019,c1,2,12412439
12/30/2019,c1,2,12412438
12/30/2019,c1,26,12366065
12/30/2019,c1,6,12407292
12/30/2019,c1,8,12191186
12/30/2019,c1,5,12230524
12/30/2019,c1,27,12246726
12/30/2019,c1,4,12322423
12/30/2019,c1,11,12366008
12/30/2019,c1,14,12381483
12/30/2019,c1,21,12412256
12/30/2019,c1,2,12293725
12/30/2019,c1,6,12293726
12/30/2019,c1,5,12311239
12/30/2019,c1,12,12208317
12/30/2019,c1,5,12311236
12/30/2019,c1,6,12322315
12/30/2019,c1,2,12321166
12/30/2019,c1,8,12366034
12/30/2019,c1,3,12311261
12/30/2019,c1,5,12397826
12/30/2019,c1,2,12353675
12/30/2019,c1,9,12349826
12/30/2019,c1,15,12349829
12/30/2019,c1,29,12322319
12/30/2019,c1,6,12322345
12/30/2019,c1,7,12366017
12/30/2019,c1,1,12350045
12/30/2019,c1,26,12412279
12/30/2019,c1,13,12412292
12/30/2019,c1,2,12320397
12/30/2019,c1,2,12349855
12/30/2019,c1,1,12349852
12/30/2019,c1,100,12409156
12/30/2019,c1,75,12409211
12/30/2019,c1,9,12375991
12/30/2019,c1,25,12406394
12/30/2019,c1,10,12404607
12/30/2019,c1,13,12404651
12/30/2019,c1,7,12305026
12/30/2019,c1,11,12404646
12/30/2019,c1,31,9523321
12/30/2019,c1,28,12404608
12/30/2019,c1,8,12305024
12/30/2019,c1,9,12305014
12/30/2019,c1,10,12404643
12/30/2019,c1,6,12404650
12/30/2019,c1,9,12404642
12/30/2019,c1,35,12404641
12/30/2019,c1,22,12404629
12/30/2019,c1,22,12404640
12/30/2019,c1,5,12404647
12/30/2019,c1,7,12322584
12/30/2019,c1,10,12322587
12/30/2019,c1,36,12404607
12/30/2019,c1,28,12404651
12/30/2019,c1,6,12305026
12/30/2019,c1,28,12404645
12/30/2019,c1,28,12404646
12/30/2019,c1,28,9523321
12/30/2019,c1,28,12404608
12/30/2019,c1,12,12305025
12/30/2019,c1,10,12305014
12/30/2019,c1,28,12404643
12/30/2019,c1,26,12404650
12/30/2019,c1,27,12159939
12/30/2019,c1,64,12404641
12/30/2019,c1,32,12404629
12/30/2019,c1,42,12404640
12/30/2019,c1,12,12404647
12/30/2019,c1,11,12322584
12/30/2019,c1,9,12322585
12/30/2019,c1,22,12322587
12/30/2019,c1,2,12322570
12/30/2019,c1,1,12306465
12/30/2019,c1,60,12037054
12/30/2019,c1,1,12366017
12/30/2019,c1,21,12412279
12/30/2019,c1,14,12412292
12/30/2019,c1,1,12350032
12/30/2019,c1,132,12320670
12/30/2019,c1,264,12320618
12/30/2019,c1,132,12320258
12/30/2019,c1,2,12403274
12/30/2019,c1,21,12321901
12/30/2019,c1,132,12320619
12/30/2019,c1,132,12320670
12/30/2019,c1,66,12320672
12/30/2019,c1,132,12320618
12/30/2019,c1,66,12320258
12/30/2019,c1,65,12321901
12/31/2019,c1,105,12141370
12/31/2019,c1,29,12159415
12/31/2019,c1,50,11250532
12/30/2019,c1,13,12011990
12/30/2019,c1,2,12007380
12/30/2019,c1,60,12299681
12/30/2019,c1,29,12322845
12/30/2019,c1,29,12322860
12/30/2019,c1,80,12259403
12/30/2019,c1,18,12322625
12/30/2019,c1,18,12322592
12/30/2019,c1,56,12322593
12/30/2019,c1,56,12322595
12/30/2019,c1,18,12375991
12/30/2019,c1,50,12406394
12/30/2019,c1,17,12366578
12/30/2019,c1,20,12366466
12/30/2019,c1,23,12366642
12/30/2019,c1,7,12366467
12/30/2019,c1,16,12366579
12/31/2019,c1,216,11005271
12/31/2019,c1,99,11000858
12/31/2019,c1,220,11000851
12/31/2019,c1,180,11005262
12/31/2019,c1,90,11005264
12/31/2019,c1,216,12192541
12/31/2019,c1,90,11005258
12/31/2019,c1,220,11000089
12/31/2019,c1,88,11005274
12/31/2019,c1,80,11250767
12/31/2019,c1,378,11001186
12/31/2019,c1,126,11001190
12/31/2019,c1,126,11001187
12/31/2019,c1,126,11001185
12/31/2019,c1,126,11001184
12/31/2019,c1,270,11005256
12/31/2019,c1,378,12042081
12/31/2019,c1,126,12042142
12/31/2019,c1,35,12083611
12/31/2019,c1,120,12102901
12/31/2019,c1,180,12102902
12/31/2019,c1,120,12102900
12/31/2019,c1,60,12149564
12/31/2019,c1,270,12151718
12/31/2019,c1,75,12343734
12/31/2019,c1,252,12042082
12/30/2019,c1,12,12407348
12/30/2019,c1,24,12407347
12/30/2019,c1,6,12407346
12/30/2019,c1,24,12407777
12/30/2019,c1,20,12407354
12/30/2019,c1,20,12407351
12/30/2019,c1,20,12407355
12/30/2019,c1,20,12407392
12/30/2019,c1,20,12407416
12/30/2019,c1,24,12407402
12/30/2019,c1,17,12407811
12/30/2019,c1,17,12407812
12/30/2019,c1,17,12407889
12/30/2019,c1,100,12407749
12/30/2019,c1,80,12407633
12/30/2019,c1,60,12407750
12/30/2019,c1,40,12409893
12/30/2019,c1,40,12407751
12/30/2019,c1,30,12407597
12/30/2019,c1,13,12407430
12/30/2019,c1,11,12407454
12/30/2019,c1,80,12293790
12/30/2019,c1,232,12159430
12/30/2019,c1,116,12159418
12/30/2019,c1,240,12321920
12/30/2019,c1,14,12366578
12/30/2019,c1,22,12366466
12/30/2019,c1,17,12366642
12/30/2019,c1,6,12366467
12/30/2019,c1,15,12366579
12/30/2019,c1,19,12246757
12/30/2019,c1,49,12095075
12/30/2019,c1,17,11250398
12/30/2019,c1,34,12131456
12/30/2019,c1,11,12246749
12/30/2019,c1,4,12412450
12/30/2019,c1,3,12412443
12/30/2019,c1,8,12412439
12/30/2019,c1,2,12412438
12/30/2019,c1,3,12412444
12/30/2019,c1,32,12262742
12/30/2019,c1,52,12366065
12/30/2019,c1,10,12407292
12/30/2019,c1,14,12191186
12/30/2019,c1,3,12350033
12/30/2019,c1,9,12230523
12/30/2019,c1,9,12230524
12/30/2019,c1,21,12246726
12/30/2019,c1,10,12322423
12/30/2019,c1,15,12366008
12/30/2019,c1,7,12350042
12/30/2019,c1,2,12320372
12/30/2019,c1,13,12381483
12/30/2019,c1,8,12412256
12/30/2019,c1,5,12293725
12/30/2019,c1,7,12293726
12/30/2019,c1,1,12366033
12/30/2019,c1,15,12311239
12/30/2019,c1,32,12311288
12/30/2019,c1,9,12311236
12/30/2019,c1,12,12322313
12/30/2019,c1,6,12322315
12/30/2019,c1,2,12321166
12/30/2019,c1,37,12366034
12/30/2019,c1,6,12311261
12/30/2019,c1,38,12397826
12/30/2019,c1,1,12353675
12/30/2019,c1,21,12349826
12/30/2019,c1,17,12349829
12/30/2019,c1,13,12322319
12/30/2019,c1,18,12322345
12/31/2019,c1,42,12395526
12/31/2019,c1,32,415841
12/31/2019,c1,180,12394959
12/31/2019,c1,168,12395525
12/31/2019,c1,60,12280926
12/31/2019,c1,64,11254203
12/31/2019,c1,15,11001249
12/31/2019,c1,112,12304754
12/31/2019,c1,150,12263948
12/31/2019,c1,132,12271469
12/31/2019,c1,24,12383091
12/31/2019,c1,24,12322796
12/31/2019,c1,32,12321939
12/31/2019,c1,24,12232429
12/31/2019,c1,24,12232460
12/31/2019,c1,60,12322790
12/31/2019,c1,48,12204860
12/31/2019,c1,216,12293783
12/31/2019,c1,108,12293891
12/31/2019,c1,80,12293768
12/31/2019,c1,80,12293771
12/31/2019,c1,80,12293764
12/31/2019,c1,210,12141370
12/31/2019,c1,116,12159416
12/31/2019,c1,116,12159417
12/31/2019,c1,116,12159430
12/31/2019,c1,116,12159414
12/31/2019,c1,50,11250532
12/31/2019,c1,43,12404607
12/31/2019,c1,28,12404651
12/31/2019,c1,24,12305026
12/31/2019,c1,42,12404645
12/31/2019,c1,42,12404646
12/31/2019,c1,42,9523321
12/31/2019,c1,56,12404608
12/31/2019,c1,18,12305024
12/31/2019,c1,10,12305025
12/31/2019,c1,31,12305014
12/31/2019,c1,42,12404643
12/31/2019,c1,48,12404650
12/31/2019,c1,42,12404642
12/31/2019,c1,147,12404641
12/31/2019,c1,74,12404629
12/31/2019,c1,56,12404640
12/31/2019,c1,19,12404647
12/31/2019,c1,27,12322584
12/31/2019,c1,21,12322585
12/31/2019,c1,67,12322587
12/31/2019,c1,5,12322570
12/31/2019,c1,8,12306465
1/1/2020,c1,150,9602315
1/1/2020,c1,144,9602322
1/1/2020,c1,144,9602321
1/1/2020,c1,144,12095362
1/1/2020,c1,150,12409209
1/1/2020,c1,145,12409207
1/1/2020,c1,120,12299681
1/1/2020,c1,217,12159739
1/1/2020,c1,174,12322847
1/1/2020,c1,174,12322861
1/1/2020,c1,120,12259403
1/1/2020,c1,129,12263374
1/1/2020,c1,140,12322595
1/1/2020,c1,75,12406378
1/1/2020,c1,25,12382917
1/1/2020,c1,16,12322458
1/1/2020,c1,16,12322580
1/1/2020,c1,16,12322582
1/1/2020,c1,35,12384992
12/31/2019,c1,42,11250174
12/31/2019,c1,48,12311290
12/31/2019,c1,48,12311304
12/31/2019,c1,11,12382707
12/31/2019,c1,10,12012009
12/31/2019,c1,150,9602324
12/31/2019,c1,150,9602315
12/31/2019,c1,150,9602063
12/31/2019,c1,144,9602322
12/31/2019,c1,144,9602321
12/31/2019,c1,144,12095362
12/31/2019,c1,150,12159741
12/31/2019,c1,150,12409709
12/31/2019,c1,150,12406182
12/31/2019,c1,150,12409158
12/31/2019,c1,150,12409157
12/31/2019,c1,145,12159751
12/31/2019,c1,145,12159750
12/31/2019,c1,180,12203849
12/31/2019,c1,150,12409234
12/31/2019,c1,140,12159762
12/31/2019,c1,144,12159768
12/31/2019,c1,120,12259403
12/31/2019,c1,129,12263374
12/31/2019,c1,150,12409233
12/31/2019,c1,150,12409230
12/31/2019,c1,176,12379622
12/31/2019,c1,25,12382916
12/31/2019,c1,32,12322458
12/31/2019,c1,16,12322581
12/31/2019,c1,32,12322580
12/31/2019,c1,16,12322582
12/31/2019,c1,35,12384956
12/31/2019,c1,70,12382686
12/31/2019,c1,150,9602324
12/31/2019,c1,300,9602315
12/31/2019,c1,150,9602063
12/31/2019,c1,150,9602323
12/31/2019,c1,144,9602322
12/31/2019,c1,144,9602321
12/31/2019,c1,144,12095362
12/31/2019,c1,150,12159741
12/31/2019,c1,72,12382668
12/31/2019,c1,72,12382669
12/31/2019,c1,150,12409740
12/31/2019,c1,150,12409210
12/31/2019,c1,150,12409156
12/31/2019,c1,300,12409709
12/31/2019,c1,150,12409209
12/31/2019,c1,150,12406182
12/31/2019,c1,150,12409208
12/31/2019,c1,150,12409158
12/31/2019,c1,150,12409157
12/31/2019,c1,290,12159751
12/31/2019,c1,145,12159750
12/31/2019,c1,180,12203849
12/31/2019,c1,124,12159739
12/31/2019,c1,174,12322861
12/31/2019,c1,174,12322844
12/31/2019,c1,174,12322849
12/31/2019,c1,174,12322846
12/31/2019,c1,150,12409234
12/31/2019,c1,140,12159762
12/31/2019,c1,150,12409159
12/31/2019,c1,144,12159768
12/31/2019,c1,129,12263374
12/31/2019,c1,150,12409233
12/31/2019,c1,150,12409230
12/31/2019,c1,180,12263383
12/31/2019,c1,75,12406377
12/31/2019,c1,75,12406378
12/31/2019,c1,25,12382916
12/31/2019,c1,25,12382917
12/31/2019,c1,32,12322458
12/31/2019,c1,32,12322581
12/31/2019,c1,48,12322580
12/31/2019,c1,32,12322582
12/31/2019,c1,35,12384954
12/31/2019,c1,35,12384956
12/31/2019,c1,35,12384992
1/2/2020,c1,110,11000851
1/2/2020,c1,126,11001190
1/2/2020,c1,360,11005256
1/2/2020,c1,35,12083611
1/2/2020,c1,35,12083476
1/2/2020,c1,60,12102902
1/2/2020,c1,75,12047336
1/2/2020,c1,120,12149564
1/2/2020,c1,75,12343730
1/2/2020,c1,126,12042082
1/3/2020,c1,42,11250174
1/1/2020,c1,96,12311290
1/1/2020,c1,48,12311304
1/1/2020,c1,96,12311278
1/1/2020,c1,48,12323382
1/1/2020,c1,144,12222902
1/1/2020,c1,48,12222904
1/1/2020,c1,96,12223554
1/1/2020,c1,96,12222901
1/1/2020,c1,48,12222903
1/1/2020,c1,144,12222910
1/1/2020,c1,144,12222900
1/1/2020,c1,144,12222906
1/1/2020,c1,48,12222889
1/1/2020,c1,132,12320619
1/1/2020,c1,132,12320670
1/1/2020,c1,132,12320618
1/1/2020,c1,66,12320258
1/1/2020,c1,236,12403274
1/1/2020,c1,202,12321901
12/31/2019,c1,12,12246757
12/31/2019,c1,14,11250398
12/31/2019,c1,15,12246749
12/31/2019,c1,3,12412450
12/31/2019,c1,1,12412443
12/31/2019,c1,15,12412439
12/31/2019,c1,2,12412438
12/31/2019,c1,4,12412444
12/31/2019,c1,39,12366065
12/31/2019,c1,11,12407292
12/31/2019,c1,11,12191186
12/31/2019,c1,4,12350033
12/31/2019,c1,7,12230524
12/31/2019,c1,39,12246726
12/31/2019,c1,13,12322423
12/31/2019,c1,10,12366008
12/31/2019,c1,9,12381483
12/31/2019,c1,7,12412256
12/31/2019,c1,26,12293725
12/31/2019,c1,16,12293726
12/31/2019,c1,7,12311239
12/31/2019,c1,8,12208317
12/31/2019,c1,13,12311236
12/31/2019,c1,1,12322313
12/31/2019,c1,10,12322315
12/31/2019,c1,2,12321166
12/31/2019,c1,19,12366034
12/31/2019,c1,5,12311261
12/31/2019,c1,16,12397826
12/31/2019,c1,1,12349826
12/31/2019,c1,18,12349829
12/31/2019,c1,10,12322319
12/31/2019,c1,11,12322345
1/3/2020,c1,50,12409156
1/3/2020,c1,25,12409211
1/3/2020,c1,25,12406394
1/1/2020,c1,144,11005271
1/1/2020,c1,110,11000089
1/1/2020,c1,88,11005274
1/1/2020,c1,80,11250767
1/1/2020,c1,126,11001186
1/1/2020,c1,126,11001185
1/1/2020,c1,252,11001184
1/1/2020,c1,180,11005256
1/1/2020,c1,126,12042081
1/1/2020,c1,126,12042142
1/1/2020,c1,90,11005257
1/1/2020,c1,70,12083611
1/1/2020,c1,35,12083476
1/1/2020,c1,60,12102901
1/1/2020,c1,120,12102902
1/1/2020,c1,75,12098567
1/1/2020,c1,90,12151718
1/1/2020,c1,75,12343734
1/1/2020,c1,75,12343730
1/1/2020,c1,75,12343731
1/1/2020,c1,126,12042082
12/31/2019,c1,4,12366017
12/31/2019,c1,2,12350045
12/31/2019,c1,22,12412279
12/31/2019,c1,13,12412292
12/31/2019,c1,3,12320397
12/31/2019,c1,2,12349855
12/31/2019,c1,1,12349852
12/31/2019,c1,1,12350032
12/31/2019,c1,104,12246740
12/31/2019,c1,105,12246741
12/31/2019,c1,128,12246759
12/31/2019,c1,60,11250019
12/31/2019,c1,60,12037054
2/12/2020,c1,13,12365998
2/12/2020,c1,96,12311281
2/12/2020,c1,48,12173501
2/12/2020,c1,480,12173498
2/12/2020,c1,96,12173500
2/12/2020,c1,48,12173497
2/12/2020,c1,0,12173497
12/31/2019,c1,84,12395526
12/31/2019,c1,32,415841
12/31/2019,c1,90,12321979
12/31/2019,c1,252,12395525
12/31/2019,c1,70,12394956
12/31/2019,c1,96,12280926
12/31/2019,c1,64,11254203
12/31/2019,c1,1,12078564
12/31/2019,c1,100,12263948
12/31/2019,c1,198,12271469
12/31/2019,c1,24,12383091
12/31/2019,c1,16,12321939
12/31/2019,c1,108,12280940
12/31/2019,c1,105,12322779
12/31/2019,c1,48,12204860
12/31/2019,c1,216,12293783
12/31/2019,c1,108,12293891
12/31/2019,c1,112,12329692
12/31/2019,c1,112,12293778
12/31/2019,c1,100,12293768
12/31/2019,c1,80,12293771
12/31/2019,c1,80,12293764
12/31/2019,c1,50,12321916
1/3/2020,c1,64,12321981
1/3/2020,c1,6,12407346
1/3/2020,c1,24,12407345
1/3/2020,c1,24,12407457
1/3/2020,c1,24,12407777
1/3/2020,c1,20,12407455
1/3/2020,c1,20,12407353
1/3/2020,c1,40,12407351
1/3/2020,c1,20,12407392
1/3/2020,c1,20,12407352
1/3/2020,c1,24,12407404
1/3/2020,c1,17,12407811
1/3/2020,c1,17,12407812
1/3/2020,c1,17,12407889
1/3/2020,c1,80,12407749
1/3/2020,c1,20,12407633
1/3/2020,c1,20,12407750
1/3/2020,c1,20,12409893
1/3/2020,c1,40,12407751
1/3/2020,c1,30,12407599
1/3/2020,c1,11,12407430
1/3/2020,c1,5,12407454
1/1/2020,c1,104,12246740
1/1/2020,c1,105,12246741
1/1/2020,c1,84,12395526
1/1/2020,c1,64,415841
1/1/2020,c1,360,12394959
1/1/2020,c1,70,12394954
1/1/2020,c1,294,12395525
1/1/2020,c1,36,12280926
1/1/2020,c1,1,12078564
1/1/2020,c1,112,12304753
1/1/2020,c1,196,12304755
1/1/2020,c1,50,12263948
1/1/2020,c1,66,12271469
1/1/2020,c1,16,12322798
1/1/2020,c1,16,12321939
1/1/2020,c1,24,12232429
1/1/2020,c1,24,12232460
1/1/2020,c1,14,12159945
1/1/2020,c1,108,12293783
1/1/2020,c1,108,12293891
1/1/2020,c1,80,12293787
1/1/2020,c1,116,12159414
1/1/2020,c1,240,12321920
1/3/2020,c1,42,12395526
1/3/2020,c1,32,415841
1/3/2020,c1,168,12395525
1/3/2020,c1,70,12394956
1/3/2020,c1,60,12280926
1/3/2020,c1,15,11001249
1/3/2020,c1,2,12078564
1/3/2020,c1,196,12304755
1/3/2020,c1,50,12263948
1/3/2020,c1,66,12271469
1/3/2020,c1,24,12383091
1/3/2020,c1,16,12321939
1/3/2020,c1,108,12293783
1/3/2020,c1,108,12293891
1/3/2020,c1,40,12293768
1/3/2020,c1,80,12293763
1/3/2020,c1,80,12293771
1/2/2020,c1,96,12311290
1/2/2020,c1,48,12311304
1/2/2020,c1,96,12311278
1/2/2020,c1,48,12323382
1/2/2020,c1,192,12222902
1/2/2020,c1,48,12223554
1/2/2020,c1,144,12216835
1/2/2020,c1,96,12222901
1/2/2020,c1,96,12222910
1/2/2020,c1,144,12222900
1/2/2020,c1,48,12216836
1/2/2020,c1,96,12222906
1/2/2020,c1,48,12222889
1/1/2020,c1,132,12320619
1/1/2020,c1,132,12320670
1/1/2020,c1,132,12320672
1/1/2020,c1,264,12320618
1/1/2020,c1,132,12320258
1/1/2020,c1,2,12403274
1/1/2020,c1,63,12321901
1/3/2020,c1,3,12350045
1/3/2020,c1,14,12412279
